--- Session started : 2021-08-26-140941
Algorithm being used is 'Replace Missing Values With Mean'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              594                 1          0          0     
1              228                 1          1          1     
2              117                 1          0          1     
3              174                 1          0          1     
4              31                  1          0          0     
5              337                 1          0          1     
6              285                 1          0          1     
7              267                 1          0          1     
8              271                 1          1          1     
9              620                 1          0          0     
10             263                 1          0          0     
11             675                 1          1          0     
12             268                 1          0          1     
13             251                 1          1          0     
14             259                 1          0          0     
15             629                 1          1          1     
16             471                 1          1          1     
17             509                 1          0          0     
18             728                 1          0          0     
19             340                 1          1          1     
20             492                 1          0          0     
21             239                 1          0          1     
22             684                 1          1          1     
23             481                 1          0          0     
24             713                 1          0          0     
25             687                 1          1          0     
26             147                 1          1          0     
27             466                 1          0          0     
28             168                 1          0          0     
29             352                 1          0          0     
30             726                 1          0          0     
31             40                  1          1          0     
32             686                 1          0          0     
33             240                 1          0          1     
34             650                 1          1          0     
35             349                 1          0          0     
36             430                 1          0          0     
37             271                 1          0          1     
38             89                  1          0          0     
Prediction accuracy  = 24 out of 39 (61.54%)
--- Session ended : 2021-08-26-140941
