--- Session started : 2021-08-25-131627
Algorithm being used is 'Remove Incomplete Records'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              87                  1          0          0     
1              73                  1          0          0     
2              104                 1          1          0     
3              114                 1          0          0     
4              113                 1          0          1     
5              60                  1          0          1     
6              179                 1          0          1     
7              176                 1          0          1     
8              253                 1          1          0     
9              206                 1          1          0     
10             279                 1          0          1     
11             169                 1          0          0     
12             270                 1          1          1     
13             237                 1          0          0     
14             230                 1          0          0     
15             265                 1          0          0     
16             102                 1          1          0     
17             253                 1          0          0     
18             170                 1          0          0     
19             226                 1          0          0     
20             34                  1          1          1     
21             165                 1          0          0     
22             134                 1          0          1     
23             83                  1          0          0     
24             93                  1          0          0     
25             246                 1          0          0     
26             87                  1          0          0     
27             155                 1          0          0     
28             150                 1          1          0     
29             179                 1          0          1     
30             112                 1          1          1     
31             21                  1          1          0     
32             14                  1          1          1     
33             261                 1          0          0     
34             38                  1          0          1     
35             104                 1          1          0     
36             25                  1          0          0     
37             130                 1          0          0     
38             265                 1          1          0     
39             254                 1          0          0     
40             245                 1          0          0     
41             104                 1          1          0     
42             237                 1          0          0     
43             46                  1          1          1     
44             159                 1          0          0     
45             180                 1          0          0     
46             261                 1          0          0     
47             282                 1          0          0     
48             168                 1          1          0     
49             65                  1          0          1     
50             162                 1          1          1     
Prediction accuracy  = 32 out of 51 (62.75%)
--- Session ended : 2021-08-25-131627
