--- Session started : 2021-08-16-102925
Algorithm being used is 'Remove incomplete Records'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              56                  1          0          0     
1              188                 1          0          0     
2              36                  1          0          0     
3              177                 1          0          0     
4              177                 1          0          0     
5              177                 1          1          0     
6              135                 1          0          0     
7              177                 1          1          0     
8              177                 1          1          0     
9              14                  1          0          0     
10             177                 1          1          0     
11             30                  1          0          0     
12             135                 1          0          0     
13             177                 1          1          0     
14             165                 1          0          0     
15             129                0.9         0          0     
16             12                  1          0          0     
17             177                 1          1          0     
18             177                 1          0          0     
19             169                 1          1          1     
20             21                  1          0          0     
21             177                 1          0          0     
22             143                 1          1          0     
23             31                  1          0          0     
24             129                0.9         0          0     
25             180                 1          0          0     
26             21                  1          0          0     
27             31                  1          0          0     
28             94                  1          1          1     
29             131                 1          1          1     
30             135                 1          0          0     
31             100                 1          0          0     
32             135                 1          0          0     
33             177                 1          0          0     
34             125                 1          0          0     
35             37                  1          0          1     
36             198                 1          0          0     
37             177                 1          0          0     
38             177                 1          0          0     
39             177                 1          0          0     
40             98                  1          1          1     
41             182                 1          1          1     
42             49                  1          0          0     
43             129                0.9         1          0     
44             177                 1          0          0     
45             25                  1          0          0     
46             179                 1          1          1     
47             135                 1          0          0     
48             30                  1          1          0     
49             30                  1          1          0     
50             128                 1          1          0     
51             80                  1          0          1     
52             101                 1          0          0     
53             129                0.9         0          0     
54             177                 1          1          0     
55             159                 1          1          0     
56             177                 1          1          0     
57             126                 1          0          0     
58             177                 1          1          0     
59             177                 1          1          0     
60             42                  1          0          0     
61             198                0.9         1          0     
62             198                 1          1          0     
63             135                 1          0          0     
64             36                  1          0          0     
65             135                 1          0          0     
66             73                  1          0          0     
67             129                0.9         0          0     
68             21                  1          0          0     
69             66                  1          1          1     
70             198                 1          1          0     
71             172                 1          0          0     
72             135                 1          1          0     
73             180                 1          0          0     
74             177                 1          0          0     
75             71                 0.9         1          1     
76             12                  1          0          0     
77             177                 1          0          0     
78             59                  1          0          0     
79             173                 1          0          0     
80             84                  1          0          0     
81             177                 1          1          0     
82             52                  1          0          0     
83             200                 1          0          0     
84             129                0.9         0          0     
85             177                 1          0          0     
86             177                 1          0          0     
87             177                 1          1          0     
88             75                  1          0          0     
89             177                 1          0          0     
90             177                 1          1          0     
91             88                  1          0          0     
92             177                 1          1          0     
93             134                 1          1          1     
94             89                  1          0          0     
95             172                 1          0          0     
96             130                 1          0          0     
97             135                 1          0          0     
98             198                 1          0          0     
99             198                 1          0          0     
100            67                  1          0          0     
101            155                 1          1          1     
102            198                 1          1          0     
103            77                  1          0          0     
104            177                0.9         0          0     
105            80                  1          0          1     
106            177                 1          1          0     
107            198                 1          1          0     
108            177                 1          1          0     
109            198                 1          0          0     
110            135                 1          0          0     
111            177                 1          0          0     
112            151                 1          0          0     
113            177                 1          1          0     
114            135                 1          1          0     
115            130                 1          0          0     
116            136                 1          0          0     
117            135                 1          1          0     
118            135                 1          0          0     
119            177                 1          1          0     
120            177                 1          1          0     
121            198                 1          0          0     
122            141                 1          0          0     
123            177                 1          1          0     
124            136                 1          0          0     
125            177                 1          1          0     
126            198                 1          0          0     
127            177                 1          0          0     
128            8                   1          1          1     
129            135                 1          0          0     
130            177                 1          0          0     
131            198                 1          0          0     
132            198                 1          1          0     
133            177                 1          1          0     
134            187                 1          0          0     
135            135                 1          0          0     
136            25                  1          0          0     
137            148                 1          0          0     
138            177                 1          1          0     
139            120                 1          0          0     
140            16                  1          0          0     
141            116                 1          0          0     
142            135                 1          0          0     
143            129                0.9         0          0     
144            177                 1          0          0     
145            177                 1          0          0     
146            183                 1          0          0     
147            166                 1          0          1     
148            177                 1          0          0     
149            177                 1          1          0     
150            95                  1          0          0     
151            46                  1          0          0     
152            198                 1          0          0     
153            177                 1          0          0     
154            178                 1          1          1     
155            10                  1          1          1     
156            198                 1          0          0     
157            131                 1          1          1     
158            135                 1          0          0     
159            177                 1          0          0     
160            177                 1          1          0     
161            135                 1          0          0     
162            198                 1          0          0     
163            177                 1          0          0     
164            177                 1          0          0     
165            135                 1          0          0     
166            88                  1          0          0     
167            19                  1          1          0     
168            193                 1          0          0     
169            177                 1          0          0     
170            198                 1          0          0     
171            177                 1          0          0     
172            177                 1          0          0     
173            150                 1          1          1     
174            178                 1          1          1     
175            55                  1          0          0     
176            177                0.9         0          0     
177            177                 1          0          0     
178            187                 1          0          0     
179            135                 1          0          0     
180            135                 1          0          0     
181            73                  1          0          0     
182            177                 1          0          0     
183            119                 1          0          0     
184            8                   1          1          1     
185            113                 1          0          0     
186            147                 1          0          0     
187            198                 1          0          0     
188            198                 1          0          0     
189            66                  1          1          1     
190            177                 1          1          0     
191            129                0.9         0          0     
192            157                 1          1          0     
193            177                 1          0          0     
194            34                  1          0          0     
195            62                  1          0          1     
196            177                 1          1          0     
197            114                 1          1          1     
198            110                 1          1          1     
199            177                 1          0          0     
200            129                0.9         0          0     
201            30                  1          0          0     
202            131                 1          1          1     
203            129                0.9         0          0     
204            146                 1          0          0     
205            177                 1          1          0     
206            198                 1          0          0     
207            177                 1          0          0     
208            177                 1          1          0     
209            62                  1          1          1     
210            127                 1          0          0     
211            166                 1          0          1     
212            146                 1          0          0     
213            177                 1          0          0     
214            135                 1          0          0     
215            177                 1          0          0     
216            22                  1          1          0     
217            98                  1          1          1     
218            177                 1          0          0     
219            177                 1          1          0     
220            177                 1          0          0     
221            177                 1          0          0     
222            177                 1          1          0     
223            177                 1          0          0     
224            47                  1          1          1     
225            178                 1          0          1     
226            62                  1          1          1     
227            186                 1          0          1     
228            177                 1          1          0     
229            198                 1          0          0     
230            85                  1          0          0     
231            98                  1          1          1     
232            21                  1          0          0     
233            44                  1          0          1     
234            120                 1          0          0     
235            71                  1          0          1     
236            177                 1          0          0     
237            28                  1          0          0     
238            71                  1          0          1     
239            159                 1          0          0     
240            135                 1          0          0     
241            177                 1          1          0     
242            194                 1          0          0     
243            135                 1          0          0     
244            115                 1          0          1     
245            118                 1          0          0     
