--- Session started : 2021-08-25-131836
Algorithm being used is 'Remove Incomplete Records'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              176                 1          1          1     
1              169                 1          1          1     
2              41                  1          0          1     
3              158                 1          1          1     
4              75                  1          0          0     
5              56                  1          0          0     
6              233                 1          0          1     
7              11                  1          0          1     
8              99                  1          1          0     
9              93                  1          1          0     
10             115                 1          1          0     
11             247                 1          0          0     
12             243                 1          0          0     
13             147                 1          0          0     
14             253                 1          1          1     
15             155                 1          0          0     
16             46                  1          1          1     
17             195                 1          0          1     
18             250                 1          1          1     
19             163                 1          0          0     
20             27                  1          0          0     
21             3                   1          1          1     
22             97                  1          0          0     
23             192                 1          0          0     
24             234                 1          1          1     
25             137                 1          1          0     
26             8                   1          0          0     
27             104                 1          0          0     
28             213                 1          1          0     
29             240                 1          1          0     
30             255                 1          1          0     
31             135                 1          1          1     
32             61                  1          0          1     
33             30                  1          1          0     
34             171                 1          1          0     
35             253                 1          1          1     
36             132                 1          1          0     
37             62                  1          0          0     
38             231                 1          1          0     
39             242                 1          0          1     
40             6                   1          1          0     
41             227                 1          0          0     
42             73                  1          0          0     
43             42                  1          0          0     
44             25                  1          0          0     
45             145                 1          1          0     
46             240                 1          0          0     
47             5                   1          0          1     
48             5                   1          1          1     
49             133                 1          0          0     
50             35                  1          0          0     
51             56                  1          0          0     
52             169                 1          1          1     
53             163                 1          0          0     
54             227                 1          0          0     
55             255                 1          0          0     
56             240                 1          0          0     
57             85                  1          0          0     
58             91                  1          0          0     
59             117                 1          0          1     
60             145                 1          0          0     
61             47                  1          0          0     
62             12                  1          0          0     
63             235                 1          0          0     
64             89                  1          1          0     
65             238                 1          0          0     
66             88                  1          1          1     
67             57                  1          0          0     
Prediction accuracy  = 46 out of 68 (67.65%)
--- Session ended : 2021-08-25-131836
