--- Session started : 2021-08-21-150327
Algorithm being used is 'ReplaceMissingValuesWithMean'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              29                 0.7         1          0     
1              22                 0.8         1          0     
2              29                 0.7         0          0     
3              29                 0.7         1          0     
4              0                  0.7         1          0     
5              29                 0.8         1          0     
6              29                 0.7         1          0     
7              29                 0.8         0          0     
8              22                 0.8         0          0     
9              22                 0.8         1          0     
10             22                 0.8         0          0     
11             26                 0.8         0          0     
12             22                 0.8         0          0     
13             0                  0.8         0          0     
14             26                 0.8         1          0     
15             29                 0.7         0          0     
16             22                 0.8         0          0     
17             6                  0.8         0          0     
18             29                 0.8         0          0     
19             29                 0.7         0          0     
20             22                 0.8         0          0     
21             22                 0.9         0          0     
22             0                  0.6         0          0     
23             6                  0.8         0          0     
24             6                  0.8         0          0     
25             22                 0.8         1          0     
26             26                 0.8         0          0     
27             26                 0.8         1          0     
28             26                 0.8         0          0     
29             0                  0.8         0          0     
30             29                 0.8         0          0     
31             26                 0.8         0          0     
32             29                 0.8         0          0     
33             22                 0.7         0          0     
34             29                 0.8         0          0     
35             29                 0.7         0          0     
36             29                 0.8         0          0     
37             0                  0.7         0          0     
38             33                 0.6         1          0     
39             29                 0.8         0          0     
40             0                  0.6         1          0     
41             29                 0.7         1          0     
42             22                 0.8         0          0     
43             29                 0.8         0          0     
44             29                 0.8         1          0     
45             29                 0.8         0          0     
46             22                 0.8         1          0     
47             29                 0.8         0          0     
48             22                 0.8         0          0     
49             22                 0.7         0          0     
50             29                 0.8         0          0     
51             0                  0.6         1          0     
52             26                 0.8         1          0     
53             29                 0.7         0          0     
54             29                 0.7         1          0     
55             29                 0.7         1          0     
56             26                 0.8         0          0     
57             29                 0.8         0          0     
58             29                 0.7         0          0     
59             6                  0.8         0          0     
60             22                 0.8         0          0     
61             29                 0.7         1          0     
62             29                 0.8         0          0     
63             6                  0.8         0          0     
64             22                 0.8         0          0     
65             33                 0.6         1          0     
