--- Session started : 2021-08-19-162800
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              393                 1          0          0     
1              278                 1          0          0     
2              289                 1          0          0     
3              413                 1          0          1     
4              192                 1          0          0     
5              532                 1          1          0     
6              401                 1          0          0     
7              251                 1          0          0     
8              510                 1          0          0     
9              146                 1          0          1     
10             269                 1          0          1     
11             481                 1          0          0     
12             106                 1          0          0     
13             80                  1          0          0     
14             245                 1          0          1     
15             341                 1          0          1     
16             111                 1          0          0     
17             140                 1          1          1     
18             351                 1          0          0     
19             400                 1          0          0     
20             334                 1          0          0     
21             324                 1          0          0     
22             510                 1          1          0     
23             201                 1          1          1     
24             430                 1          0          0     
25             458                 1          1          1     
26             286                 1          0          0     
27             336                 1          0          1     
28             100                 1          0          0     
29             258                 1          1          1     
30             273                 1          0          1     
31             172                 1          0          0     
32             450                 1          1          1     
33             530                 1          0          1     
34             380                 1          0          0     
35             500                 1          0          1     
36             463                 1          0          0     
37             173                 1          0          0     
38             571                 1          1          1     
39             522                 1          1          1     
40             267                 1          1          0     
41             206                 1          1          0     
42             404                 1          1          0     
43             51                  1          0          0     
44             571                 1          0          1     
45             370                 1          0          0     
46             411                 1          1          1     
47             495                 1          1          0     
48             243                 1          0          1     
49             95                  1          1          1     
50             52                  1          0          0     
51             361                 1          0          0     
52             323                 1          1          1     
53             210                 1          0          0     
54             189                 1          0          0     
55             3                   1          0          1     
56             281                 1          1          1     
57             575                 1          0          1     
58             451                 1          0          0     
59             504                 1          0          1     
60             198                 1          0          0     
61             458                 1          1          1     
62             476                 1          0          0     
63             550                 1          0          1     
64             227                 1          1          1     
65             417                 1          1          0     
66             30                  1          0          0     
67             568                 1          1          1     
68             134                 1          0          0     
69             19                  1          0          0     
70             34                  1          1          0     
71             103                 1          0          0     
72             103                 1          0          0     
73             532                 1          0          0     
74             91                  1          0          1     
75             316                 1          1          1     
76             229                 1          1          0     
77             305                 1          0          0     
78             95                  1          0          1     
79             44                  1          1          1     
80             546                 1          1          0     
81             62                  1          0          0     
82             317                 1          0          1     
83             398                 1          1          0     
84             274                 1          0          1     
85             497                 1          0          1     
86             231                 1          1          1     
87             206                 1          1          0     
88             80                  1          0          0     
89             54                  1          0          0     
90             40                  1          0          0     
91             112                 1          1          0     
92             216                 1          0          0     
93             54                  1          0          0     
94             429                 1          0          0     
95             133                 1          0          1     
96             417                 1          0          0     
97             71                  1          1          1     
98             133                 1          1          1     
99             363                 1          1          0     
100            217                 1          0          0     
101            402                 1          0          0     
102            351                 1          0          0     
103            90                  1          0          1     
104            543                 1          1          1     
105            391                 1          1          1     
106            351                 1          0          0     
107            519                 1          1          0     
108            470                 1          0          0     
109            72                  1          1          0     
110            156                 1          0          0     
111            66                  1          0          0     
112            492                 1          0          0     
113            40                  1          0          0     
114            569                 1          0          0     
115            38                  1          0          0     
116            368                 1          0          1     
117            261                 1          0          0     
118            219                 1          0          1     
119            536                 1          1          1     
120            520                 1          0          0     
121            505                 1          0          0     
122            324                 1          1          0     
123            547                 1          0          0     
124            429                 1          0          0     
125            481                 1          0          0     
126            62                  1          1          0     
127            104                 1          1          0     
128            574                 1          1          0     
129            117                 1          1          0     
130            327                 1          0          0     
131            351                 1          0          0     
132            531                 1          1          1     
133            480                 1          0          0     
134            114                 1          0          0     
135            120                 1          0          0     
136            491                 1          0          1     
137            152                 1          0          1     
138            227                 1          0          1     
139            8                   1          1          1     
140            432                 1          1          0     
141            457                 1          0          0     
142            17                  1          0          0     
143            128                 1          0          0     
144            453                 1          0          0     
145            269                 1          0          1     
146            313                 1          0          1     
147            224                 1          1          1     
148            574                 1          0          0     
149            195                 1          1          0     
150            95                  1          0          1     
151            157                 1          1          0     
152            372                 1          0          0     
153            554                 1          0          0     
154            341                 1          0          1     
155            417                 1          0          0     
156            363                 1          0          0     
157            529                 1          0          0     
158            46                  1          0          0     
159            49                  1          0          0     
160            121                 1          0          0     
161            306                 1          0          1     
162            185                 1          0          1     
163            163                 1          0          1     
164            243                 1          1          1     
165            125                 1          0          0     
166            146                 1          1          1     
167            206                 1          0          0     
168            62                  1          0          0     
169            531                 1          1          1     
170            16                  1          1          1     
171            245                 1          0          1     
172            52                  1          0          0     
173            415                 1          0          0     
174            456                 1          1          0     
175            321                 1          1          0     
176            543                 1          0          1     
177            557                 1          1          1     
178            448                 1          1          1     
179            214                 1          1          0     
180            502                 1          0          1     
181            502                 1          1          1     
182            512                 1          1          1     
183            216                 1          0          0     
184            433                 1          1          1     
185            487                 1          0          0     
186            373                 1          0          0     
187            451                 1          0          0     
188            530                 1          1          1     
189            509                 1          0          0     
190            495                 1          1          0     
191            44                  1          0          1     
Prediction accuracy  = 126 out of 192 (65.62%)
--- Session ended : 2021-08-19-162800
