--- Session started : 2021-08-24-184559
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              226                 1          0          0     
1              333                 1          0          0     
2              146                 1          1          1     
3              100                 1          0          0     
4              373                 1          0          0     
5              292                 1          0          1     
6              353                 1          1          1     
7              426                 1          1          1     
8              193                 1          1          1     
9              162                 1          1          1     
10             210                 1          1          0     
11             356                 1          0          1     
12             363                 1          0          0     
13             180                 1          0          0     
14             421                 1          0          1     
15             270                 1          0          0     
16             457                 1          0          0     
17             450                 1          0          0     
18             447                 1          0          1     
19             261                 1          1          1     
20             66                  1          0          0     
21             439                 1          0          1     
22             1                   1          1          0     
23             334                 1          0          0     
24             314                 1          0          0     
25             12                  1          1          1     
26             451                 1          1          1     
27             84                  1          0          1     
28             193                 1          0          1     
29             92                  1          1          0     
30             44                  1          1          0     
31             159                 1          0          0     
32             335                 1          0          0     
33             372                 1          0          0     
34             182                 1          0          0     
35             111                 1          1          0     
36             178                 1          1          0     
37             194                 1          0          1     
38             395                 1          0          1     
39             183                 1          1          1     
40             172                 1          0          0     
41             59                  1          1          0     
42             282                 1          1          0     
43             251                 1          1          0     
44             223                 1          0          1     
45             384                 1          1          0     
46             74                  1          1          1     
47             49                  1          0          0     
48             393                 1          1          0     
49             381                 1          1          0     
50             347                 1          1          1     
51             169                 1          0          0     
52             85                  1          1          1     
53             209                 1          0          0     
54             57                  1          0          0     
55             392                 1          0          1     
56             371                 1          0          0     
57             395                 1          0          1     
58             390                 1          0          0     
59             311                 1          0          0     
60             193                 1          1          1     
61             296                 1          0          0     
62             155                 1          0          0     
63             317                 1          0          0     
64             383                 1          0          0     
65             243                 1          0          0     
66             12                  1          1          1     
67             109                 1          0          0     
68             406                 1          0          0     
69             54                  1          0          0     
70             62                  1          1          0     
71             321                 1          0          0     
72             112                 1          0          1     
73             59                  1          1          0     
74             148                 1          0          0     
75             208                 1          0          1     
76             94                  1          0          0     
77             375                 1          0          0     
78             215                 1          0          0     
79             379                 1          0          0     
80             219                0.8         0          0     
81             128                 1          0          1     
82             84                  1          0          1     
83             185                 1          1          0     
84             159                 1          0          0     
85             192                 1          0          0     
86             174                 1          1          1     
87             172                 1          0          0     
88             243                 1          1          0     
89             96                  1          1          0     
90             135                 1          1          0     
91             1                   1          0          0     
92             209                 1          1          0     
93             106                 1          1          0     
94             235                 1          0          0     
95             399                 1          0          1     
96             73                  1          0          1     
97             33                  1          0          0     
98             314                 1          0          0     
99             272                 1          0          0     
100            146                 1          0          1     
101            400                 1          0          0     
102            18                  1          1          1     
103            220                 1          1          0     
104            175                 1          1          0     
105            128                 1          0          1     
106            459                 1          0          0     
107            252                 1          0          1     
108            51                  1          1          1     
109            295                 1          0          0     
110            212                 1          0          1     
111            270                 1          0          0     
112            161                 1          1          0     
113            178                 1          1          0     
114            247                 1          1          1     
115            388                 1          0          0     
116            335                 1          0          0     
117            250                 1          1          1     
118            251                 1          0          0     
119            400                 1          0          0     
120            219                0.9         0          0     
121            8                   1          0          1     
122            316                 1          1          0     
123            88                  1          0          0     
124            389                 1          1          0     
125            88                  1          0          0     
126            121                 1          0          0     
127            315                 1          0          0     
128            219                0.8         0          0     
129            295                 1          1          0     
130            130                 1          0          0     
131            399                 1          1          1     
132            158                 1          0          0     
133            221                 1          0          1     
134            267                 1          0          0     
135            277                 1          0          0     
136            111                 1          1          0     
137            44                  1          0          0     
138            69                  1          0          1     
139            440                 1          1          0     
140            367                 1          0          1     
141            371                 1          0          0     
142            317                 1          0          0     
143            197                 1          1          1     
144            142                 1          0          0     
145            411                 1          0          1     
146            279                 1          1          0     
147            369                 1          0          0     
148            286                 1          1          0     
149            71                  1          0          1     
150            219                0.8         1          0     
151            14                  1          1          1     
152            451                 1          0          1     
153            416                 1          0          1     
154            255                 1          0          0     
155            175                 1          1          0     
156            297                 1          0          0     
157            389                 1          0          0     
158            374                 1          1          0     
159            100                 1          0          0     
160            0                   1          1          1     
161            391                 1          1          0     
162            195                 1          0          0     
163            177                 1          0          1     
164            51                  1          1          1     
