--- Session started : 2021-08-19-165833
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              388                 1          1          1     
1              86                  1          0          0     
2              57                  1          1          0     
3              5                   1          0          0     
4              293                 1          0          0     
5              434                 1          0          0     
6              57                  1          0          0     
7              398                 1          0          1     
8              186                 1          0          1     
9              421                 1          0          0     
10             53                  1          0          0     
11             305                 1          0          0     
12             438                 1          0          0     
13             347                 1          0          0     
14             322                 1          0          0     
15             391                 1          0          0     
16             35                  1          1          1     
17             148                 1          0          0     
18             254                 1          1          1     
19             104                 1          1          0     
20             261                 1          1          0     
21             282                 1          1          0     
22             39                  1          0          0     
23             176                 1          1          1     
24             123                 1          0          1     
25             246                 1          0          0     
26             425                 1          0          0     
27             47                  1          0          0     
28             102                 1          0          0     
29             425                 1          1          0     
30             442                 1          0          0     
31             356                 1          0          0     
32             309                 1          0          0     
33             57                  1          0          0     
34             46                  1          0          1     
35             423                 1          0          0     
36             191                 1          0          1     
37             109                 1          0          0     
38             75                  1          1          1     
39             2                   1          0          1     
40             439                 1          0          1     
41             187                 1          1          0     
42             182                 1          1          0     
43             115                 1          0          0     
44             157                 1          0          0     
45             166                 1          1          0     
46             342                 1          0          0     
47             298                 1          0          1     
48             332                 1          0          1     
49             421                 1          0          0     
50             40                  1          1          0     
51             389                 1          0          0     
52             451                 1          0          0     
53             413                 1          1          0     
54             46                  1          0          1     
55             73                  1          0          1     
56             77                  1          0          0     
57             352                 1          1          1     
58             356                 1          0          0     
59             236                 1          0          0     
60             386                 1          0          1     
61             40                  1          1          0     
62             73                  1          0          1     
63             267                 1          0          0     
64             199                 1          1          0     
65             335                 1          1          0     
66             371                 1          0          1     
67             432                 1          0          0     
68             249                 1          0          1     
69             300                 1          0          0     
70             104                 1          1          0     
71             66                  1          0          0     
72             409                 1          0          0     
73             301                 1          0          0     
74             40                  1          0          0     
75             458                 1          1          1     
76             25                  1          0          1     
77             291                 1          0          0     
78             358                 1          1          1     
79             87                  1          1          0     
80             184                 1          1          1     
81             22                  1          0          0     
82             409                 1          1          0     
83             136                 1          1          1     
84             148                 1          0          0     
85             347                 1          0          0     
86             322                 1          0          0     
87             258                 1          0          1     
88             255                 1          0          0     
89             314                 1          1          1     
90             20                  1          1          0     
91             88                  1          0          1     
92             419                 1          0          0     
93             176                 1          1          1     
94             399                 1          0          1     
95             10                  1          1          1     
96             50                  1          0          0     
97             235                 1          0          0     
98             96                  1          1          0     
99             219                 1          0          0     
100            252                 1          0          1     
101            87                  1          0          0     
102            411                 1          0          0     
103            249                 1          1          1     
104            79                  1          1          1     
105            421                 1          1          0     
106            71                  1          1          0     
107            378                 1          1          0     
108            205                 1          1          0     
109            12                  1          0          1     
110            363                 1          1          1     
111            453                 1          0          1     
112            404                 1          0          0     
113            290                 1          0          0     
114            356                 1          0          0     
115            167                 1          1          0     
116            254                 1          0          1     
117            386                 1          0          1     
118            92                  1          0          0     
119            61                  1          0          0     
120            96                  1          0          0     
121            93                  1          0          0     
122            378                 1          1          0     
123            228                 1          1          1     
124            125                 1          0          0     
125            450                 1          0          1     
126            277                 1          0          0     
127            418                 1          1          0     
128            60                  1          0          0     
129            384                 1          0          0     
130            200                 1          0          0     
131            61                  1          1          0     
132            254                 1          0          1     
133            226                 1          0          0     
134            63                  1          0          0     
135            202                 1          0          0     
136            288                 1          0          1     
137            392                 1          1          0     
138            187                 1          1          0     
139            87                  1          0          0     
140            219                 1          0          0     
141            322                 1          0          0     
142            54                  1          1          0     
143            229                 1          0          0     
144            249                 1          0          1     
145            441                 1          0          0     
146            164                 1          1          0     
147            93                  1          0          0     
148            413                 1          1          0     
149            419                 1          0          0     
150            365                 1          0          0     
151            401                 1          0          0     
152            141                 1          0          0     
153            255                 1          0          0     
154            86                  1          0          0     
155            202                 1          1          0     
156            300                 1          0          0     
157            257                 1          0          0     
158            330                 1          0          0     
159            367                 1          0          0     
160            40                  1          1          0     
161            79                  1          1          1     
162            364                 1          1          0     
163            12                  1          0          1     
164            453                 1          1          1     
165            309                 1          1          0     
166            119                 1          1          0     
167            29                  1          1          0     
168            57                  1          0          0     
169            142                 1          1          0     
170            242                 1          0          0     
171            145                 1          0          0     
172            150                 1          0          0     
173            25                  1          0          1     
174            263                 1          1          1     
175            121                 1          1          1     
176            178                 1          0          0     
177            231                 1          0          0     
178            151                 1          1          1     
179            377                 1          0          0     
180            91                  1          1          1     
181            389                 1          0          0     
182            272                 1          0          0     
183            421                 1          0          0     
184            281                 1          0          0     
185            179                 1          0          0     
186            50                  1          0          0     
187            367                 1          1          0     
188            375                 1          0          0     
189            242                 1          0          0     
190            331                 1          0          0     
191            123                 1          0          1     
192            209                 1          0          0     
193            47                  1          0          0     
194            256                 1          0          1     
195            46                  1          1          1     
196            421                 1          0          0     
197            74                  1          0          1     
198            53                  1          0          0     
199            12                  1          0          1     
200            356                 1          0          0     
201            420                 1          0          1     
202            104                 1          1          0     
203            66                  1          1          0     
204            110                 1          0          0     
205            180                 1          0          0     
206            436                 1          1          0     
207            176                 1          0          1     
208            139                 1          1          0     
209            93                  1          1          0     
210            200                 1          0          0     
211            284                 1          0          0     
212            92                  1          0          0     
213            248                 1          1          1     
214            277                 1          0          0     
215            441                 1          0          0     
216            282                 1          0          0     
217            432                 1          0          0     
218            104                 1          1          0     
219            228                 1          0          1     
220            418                 1          0          0     
221            444                 1          0          0     
222            238                 1          0          0     
223            459                 1          0          0     
224            113                 1          0          0     
225            313                 1          1          0     
226            75                  1          1          1     
227            417                 1          1          0     
228            139                 1          1          0     
229            141                 1          0          0     
230            411                 1          1          0     
231            376                 1          1          0     
232            404                 1          1          0     
233            44                  1          1          0     
234            416                 1          0          1     
235            350                 1          0          0     
236            404                 1          1          0     
237            113                 1          1          0     
238            239                 1          0          0     
239            70                  1          0          0     
240            352                 1          0          1     
241            111                 1          0          0     
242            46                  1          0          1     
243            12                  1          1          1     
244            3                   1          0          1     
245            216                 1          0          0     
246            249                 1          0          1     
247            451                 1          0          0     
248            282                 1          0          0     
249            147                 1          1          1     
250            379                 1          1          0     
251            198                 1          0          1     
252            60                  1          0          0     
253            195                 1          0          1     
254            315                 1          0          0     
255            43                  1          0          0     
256            41                  1          0          0     
257            57                  1          0          0     
258            8                   1          1          1     
259            158                 1          1          1     
260            206                 1          0          1     
261            392                 1          1          0     
262            371                 1          1          1     
263            12                  1          1          1     
264            93                  1          1          0     
265            92                  1          0          0     
266            179                 1          0          0     
267            109                 1          0          0     
268            13                  1          0          0     
269            30                  1          1          1     
270            164                 1          0          0     
271            93                  1          0          0     
272            49                  1          0          0     
273            262                 1          1          1     
274            432                 1          1          0     
275            438                 1          0          0     
276            69                  1          0          0     
277            355                 1          1          0     
278            77                  1          0          0     
279            421                 1          0          0     
280            40                  1          1          0     
281            430                 1          1          0     
282            300                 1          0          0     
283            433                 1          1          1     
284            417                 1          0          0     
285            363                 1          1          1     
286            197                 1          0          0     
287            375                 1          1          0     
288            220                 1          0          1     
289            82                  1          0          0     
290            133                 1          0          1     
291            224                 1          0          1     
292            184                 1          1          1     
293            328                 1          0          1     
294            220                 1          0          1     
295            173                 1          1          1     
296            242                 1          0          0     
297            448                 1          0          0     
298            370                 1          0          0     
299            50                  1          0          0     
300            161                 1          1          0     
301            358                 1          1          1     
302            413                 1          1          0     
303            136                 1          0          1     
304            379                 1          0          0     
305            68                  1          1          0     
306            125                 1          1          0     
307            150                 1          0          0     
Prediction accuracy  = 191 out of 308 (62.01%)
--- Session ended : 2021-08-19-165833
