--- Session started : 2021-08-19-162844
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              374                 1          1          0     
1              364                 1          1          0     
2              471                 1          1          0     
3              256                 1          0          0     
4              51                  1          1          1     
5              70                  1          0          0     
6              105                 1          1          0     
7              473                 1          0          0     
8              134                 1          0          0     
9              332                 1          0          0     
10             313                 1          0          0     
11             195                 1          1          1     
12             422                 1          1          1     
13             290                 1          0          1     
14             202                 1          1          0     
15             448                 1          0          0     
16             207                 1          0          1     
17             6                   1          1          1     
18             532                 1          0          0     
19             139                 1          0          0     
20             321                 1          0          0     
21             228                 1          0          0     
22             487                 1          0          1     
23             400                 1          0          0     
24             377                 1          0          0     
25             89                  1          1          1     
26             388                 1          1          0     
27             377                 1          1          0     
28             11                  1          1          1     
29             430                 1          1          0     
30             332                 1          0          0     
31             255                 1          1          1     
32             189                 1          0          0     
33             203                 1          0          0     
34             295                 1          0          0     
35             535                 1          0          0     
36             496                 1          1          0     
37             193                 1          0          0     
38             446                 1          0          0     
39             13                  1          1          1     
40             394                 1          0          0     
41             506                 1          0          0     
42             279                 1          1          0     
43             476                 1          1          1     
44             331                 1          0          0     
45             64                  1          0          0     
46             460                 1          1          0     
47             282                 1          0          1     
48             424                 1          0          0     
49             158                 1          1          1     
50             408                 1          0          0     
51             273                 1          0          0     
52             303                 1          0          0     
53             35                  1          1          1     
54             149                 1          1          0     
55             68                  1          1          0     
56             502                 1          1          0     
57             10                  1          1          1     
58             72                  1          0          0     
59             28                  1          0          0     
60             109                 1          0          0     
61             121                 1          0          0     
62             381                 1          0          0     
63             502                 1          0          0     
64             247                 1          0          0     
65             91                  1          0          0     
66             122                 1          0          0     
67             359                 1          0          0     
68             179                 1          1          0     
69             291                 1          0          0     
70             102                 1          1          1     
71             351                 1          0          0     
72             462                 1          0          1     
73             20                  1          0          0     
74             512                 1          0          1     
75             16                  1          0          0     
76             280                 1          1          1     
77             158                 1          0          1     
78             174                 1          0          0     
79             197                 1          0          0     
80             274                 1          0          0     
81             529                 1          1          1     
82             52                  1          0          0     
83             494                 1          0          0     
84             376                 1          0          0     
85             323                 1          0          0     
86             344                 1          0          0     
87             127                 1          0          1     
88             526                 1          1          1     
89             254                 1          1          1     
90             152                 1          0          1     
91             291                 1          0          0     
92             181                 1          1          0     
93             58                  1          0          0     
94             227                 1          1          1     
95             477                 1          0          0     
96             438                 1          1          1     
97             194                 1          1          0     
98             31                  1          0          1     
99             102                 1          1          1     
100            309                 1          0          0     
101            493                 1          0          1     
102            114                 1          1          0     
103            258                 1          0          0     
104            223                 1          0          0     
105            152                 1          0          1     
106            291                 1          1          0     
107            93                  1          0          1     
108            342                 1          0          1     
109            77                  1          1          1     
110            357                 1          1          0     
111            282                 1          0          1     
112            333                 1          0          0     
113            274                 1          1          0     
114            426                 1          1          1     
115            194                 1          0          0     
116            220                 1          0          0     
117            441                 1          1          0     
118            444                 1          1          0     
119            430                 1          0          0     
120            187                 1          1          1     
121            155                 1          0          0     
122            423                 1          1          0     
123            309                 1          0          0     
124            96                  1          0          0     
125            284                 1          1          1     
126            428                 1          1          0     
127            299                 1          0          0     
128            78                  1          1          0     
129            332                 1          0          0     
130            300                 1          1          1     
131            186                 1          0          1     
132            15                  1          0          1     
133            339                 1          0          0     
134            458                 1          0          0     
135            500                 1          1          0     
136            155                 1          0          0     
137            376                 1          0          0     
138            364                 1          0          0     
139            493                 1          1          1     
140            263                 1          1          1     
141            201                 1          0          0     
142            255                 1          0          1     
143            463                 1          1          0     
144            251                 1          0          0     
145            423                 1          1          0     
146            216                 1          0          0     
147            197                 1          0          0     
148            64                  1          0          0     
149            193                 1          0          0     
150            254                 1          0          1     
151            513                 1          0          0     
152            336                 1          0          0     
153            274                 1          0          0     
154            450                 1          0          0     
155            488                 1          0          1     
156            504                 1          0          0     
157            448                 1          0          0     
158            281                 1          1          0     
159            218                 1          0          1     
160            507                 1          0          0     
161            209                 1          1          1     
162            284                 1          0          1     
163            448                 1          1          0     
164            486                 1          1          0     
165            523                 1          1          0     
166            323                 1          0          0     
167            92                  1          0          0     
168            444                 1          1          0     
169            348                 1          1          0     
170            375                 1          0          0     
171            491                 1          0          0     
172            299                 1          0          0     
173            96                  1          0          0     
174            491                 1          0          0     
175            215                 1          1          1     
176            447                 1          0          0     
177            459                 1          0          0     
178            158                 1          0          1     
179            177                 1          0          0     
180            146                 1          0          0     
181            482                 1          1          0     
182            352                 1          0          0     
183            149                 1          1          0     
184            35                  1          1          1     
185            488                 1          0          1     
186            156                 1          1          0     
187            124                 1          0          0     
188            351                 1          0          0     
189            376                 1          0          0     
190            250                 1          0          0     
191            132                 1          0          1     
192            60                  1          0          0     
193            388                 1          0          0     
194            462                 1          0          1     
195            213                 1          1          0     
196            247                 1          0          0     
197            196                 1          1          1     
198            204                 1          0          1     
199            279                 1          0          0     
200            308                 1          0          1     
201            535                 1          1          0     
202            420                 1          1          1     
203            64                  1          1          0     
204            301                 1          0          0     
205            85                  1          0          1     
206            108                 1          1          0     
207            162                 1          0          1     
208            79                  1          0          0     
209            55                  1          1          0     
210            478                 1          1          0     
211            200                 1          0          0     
212            394                 1          0          0     
213            376                 1          0          0     
214            23                  1          0          0     
215            43                  1          1          0     
216            241                 1          0          0     
217            23                  1          1          0     
218            531                 1          0          1     
219            8                   1          0          0     
220            368                 1          0          0     
221            152                 1          1          1     
222            59                  1          1          0     
223            125                 1          0          0     
224            387                 1          0          0     
225            365                 1          0          0     
226            236                 1          1          0     
227            505                 1          1          1     
228            133                 1          1          0     
229            41                  1          0          0     
230            530                 1          0          0     
Prediction accuracy  = 151 out of 231 (65.37%)
--- Session ended : 2021-08-19-162844
