--- Session started : 2021-08-25-161135
Algorithm being used is 'Remove Incomplete Records'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              15                  1          0          0     
1              19                  1          0          1     
2              28                  1          0          0     
3              28                  1          1          0     
4              22                  1          0          0     
5              22                  1          1          0     
6              25                  1          1          0     
7              7                   1          1          1     
8              32                  1          0          0     
9              8                   1          1          0     
10             2                   1          0          1     
11             7                   1          0          1     
12             10                  1          0          0     
13             27                  1          0          0     
14             23                  1          1          0     
15             20                  1          0          0     
16             19                  1          0          1     
17             32                  1          1          0     
18             28                  1          0          0     
19             11                  1          0          1     
20             27                  1          1          0     
21             4                   1          1          1     
22             6                   1          1          0     
23             32                  1          0          0     
24             12                  1          1          0     
25             21                  1          0          1     
26             31                  1          0          1     
27             5                   1          0          0     
28             25                  1          1          0     
29             19                  1          0          1     
30             28                  1          0          0     
31             2                   1          0          1     
32             2                   1          0          1     
33             7                   1          0          1     
34             8                   1          0          0     
35             11                  1          1          1     
36             20                  1          0          0     
37             19                  1          1          1     
38             24                  1          0          0     
39             23                  1          0          0     
40             31                  1          1          1     
41             32                  1          0          0     
42             14                  1          0          1     
43             32                  1          0          0     
44             2                   1          0          1     
45             23                  1          0          0     
46             3                   1          0          0     
47             21                  1          0          1     
48             6                   1          1          0     
49             24                  1          0          0     
50             25                  1          0          0     
51             2                   1          0          1     
52             32                  1          1          0     
53             13                  1          0          0     
54             16                  1          0          1     
55             28                  1          1          0     
56             2                   1          1          1     
57             31                  1          1          1     
58             22                  1          0          0     
59             3                   1          0          0     
60             7                   1          0          1     
61             20                  1          0          0     
62             29                  1          0          1     
63             23                  1          0          0     
64             31                  1          0          1     
65             10                  1          0          0     
66             32                  1          0          0     
67             6                   1          0          0     
68             32                  1          0          0     
69             11                  1          1          1     
70             23                  1          0          0     
71             9                   1          0          0     
72             23                  1          0          0     
73             29                  1          1          1     
74             32                  1          0          0     
75             11                  1          1          1     
76             12                  1          1          0     
77             1                   1          1          0     
78             31                  1          0          1     
79             1                   1          1          0     
80             2                   1          0          1     
81             19                  1          1          1     
82             16                  1          1          1     
83             17                  1          1          0     
84             29                  1          1          1     
85             21                  1          1          1     
86             13                  1          0          0     
87             20                  1          0          0     
88             31                  1          0          1     
89             21                  1          0          1     
90             1                   1          1          0     
91             31                  1          0          1     
92             10                  1          0          0     
93             27                  1          0          0     
94             25                  1          0          0     
95             21                  1          0          1     
96             10                  1          0          0     
97             22                  1          0          0     
98             5                   1          0          0     
99             6                   1          0          0     
100            6                   1          0          0     
101            19                  1          0          1     
102            18                  1          0          0     
103            5                   1          0          0     
104            24                  1          0          0     
105            3                   1          0          0     
106            25                  1          1          0     
107            2                   1          1          1     
108            22                  1          0          0     
109            10                  1          0          0     
110            14                  1          0          1     
111            0                   1          0          0     
112            6                   1          0          0     
113            10                  1          0          0     
114            25                  1          1          0     
115            25                  1          1          0     
116            22                  1          0          0     
117            1                   1          0          0     
118            25                  1          0          0     
119            32                  1          0          0     
120            8                   1          0          0     
121            14                  1          0          1     
122            14                  1          0          1     
123            20                  1          0          0     
124            25                  1          0          0     
125            0                   1          0          0     
