--- Session started : 2021-08-25-160932
Algorithm being used is 'Remove Incomplete Records'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              3                   1          1          0     
1              26                  1          1          0     
2              78                  1          0          0     
3              49                  1          0          1     
4              61                  1          0          0     
5              19                  1          0          0     
6              15                  1          0          0     
7              72                  1          1          0     
8              66                  1          1          1     
9              7                   1          0          0     
10             6                   1          0          0     
11             34                  1          0          0     
12             17                  1          0          1     
13             13                  1          0          0     
14             77                  1          0          1     
15             10                  1          0          0     
16             23                  1          1          0     
17             23                  1          1          0     
18             14                  1          1          0     
19             38                  1          0          0     
20             4                   1          0          0     
21             66                  1          1          1     
22             66                  1          0          1     
23             19                  1          0          0     
24             19                  1          0          0     
25             76                  1          1          1     
26             77                  1          1          1     
27             23                  1          1          0     
28             62                  1          1          0     
29             33                  1          1          1     
30             23                  1          1          0     
31             28                  1          0          0     
32             51                  1          0          0     
33             17                  1          0          1     
34             66                  1          0          1     
35             40                  1          0          1     
36             58                  1          0          0     
37             23                  1          0          0     
38             49                  1          0          1     
39             54                  1          0          0     
40             77                  1          1          1     
41             11                  1          0          0     
42             76                  1          1          1     
43             27                  1          0          0     
44             46                  1          0          0     
45             26                  1          0          0     
46             37                  1          1          0     
47             41                  1          0          0     
48             43                  1          0          1     
49             81                  1          0          1     
50             22                  1          1          0     
51             62                  1          0          0     
52             34                  1          0          0     
53             12                  1          1          0     
54             10                  1          0          0     
55             6                   1          0          0     
56             19                  1          0          0     
57             21                  1          1          1     
58             41                  1          0          0     
59             14                  1          0          0     
60             61                  1          0          0     
61             37                  1          1          0     
62             46                  1          0          0     
63             42                  1          0          1     
64             56                  1          1          1     
65             67                  1          0          0     
66             55                  1          0          0     
67             34                  1          0          0     
68             24                  1          0          0     
69             73                  1          0          0     
70             71                  1          1          0     
71             23                  1          1          0     
72             61                  1          0          0     
73             55                  1          0          0     
74             2                   1          0          1     
75             19                  1          0          0     
76             7                   1          0          0     
77             40                  1          1          1     
78             62                  1          0          0     
79             63                  1          0          0     
80             28                  1          0          0     
81             66                  1          1          1     
82             35                  1          1          1     
83             40                  1          1          1     
84             66                  1          1          1     
85             9                   1          0          0     
86             72                  1          0          0     
87             33                  1          1          1     
88             28                  1          1          0     
89             2                   1          1          1     
90             15                  1          0          0     
91             5                   1          1          0     
92             14                  1          0          0     
93             52                  1          0          0     
94             5                   1          0          0     
95             79                  1          1          0     
96             61                  1          1          0     
97             28                  1          0          0     
98             55                  1          0          0     
99             5                   1          0          0     
100            82                  1          0          0     
101            62                  1          0          0     
102            6                   1          0          0     
103            74                  1          0          0     
104            65                  1          1          1     
105            26                  1          1          0     
106            39                  1          0          0     
107            68                  1          0          0     
108            42                  1          0          1     
109            34                  1          1          0     
110            82                  1          0          0     
111            70                  1          1          0     
112            10                  1          0          0     
113            26                  1          1          0     
114            28                  1          0          0     
115            3                   1          1          0     
116            73                  1          1          0     
117            9                   1          0          0     
118            56                  1          1          1     
119            37                  1          1          0     
120            83                  1          0          1     
121            35                  1          1          1     
122            2                   1          0          1     
123            16                  1          0          1     
124            23                  1          0          0     
125            27                  1          0          0     
126            64                  1          1          0     
127            19                  1          0          0     
128            62                  1          0          0     
129            21                  1          0          1     
130            56                  1          0          1     
131            62                  1          1          0     
132            3                   1          0          0     
133            59                  1          0          0     
134            43                  1          1          1     
135            50                  1          0          0     
136            55                  1          0          0     
137            4                   1          0          0     
138            77                  1          0          1     
139            20                  1          0          0     
140            78                  1          0          0     
141            2                   1          0          1     
142            73                  1          0          0     
143            79                  1          1          0     
144            45                  1          0          0     
145            37                  1          0          0     
146            20                  1          0          0     
147            26                  1          0          0     
148            46                  1          0          0     
149            23                  1          0          0     
150            76                  1          0          1     
151            61                  1          0          0     
152            6                   1          0          0     
153            81                  1          1          1     
154            1                   1          1          1     
155            44                  1          0          0     
156            79                  1          1          0     
157            55                  1          0          0     
158            11                  1          0          0     
159            35                  1          0          1     
160            43                  1          0          1     
161            62                  1          0          0     
162            56                  1          0          1     
163            5                   1          0          0     
164            8                   1          1          0     
165            59                  1          1          0     
166            37                  1          1          0     
167            79                  1          0          0     
168            2                   1          0          1     
169            79                  1          0          0     
170            4                   1          0          0     
171            46                  1          0          0     
172            62                  1          1          0     
173            54                  1          0          0     
174            56                  1          1          1     
175            6                   1          0          0     
176            23                  1          1          0     
