--- Session started : 2021-08-24-181434
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              152                 1          0          1     
1              39                  1          0          0     
2              501                 1          0          0     
3              66                  1          0          0     
4              130                 1          0          0     
5              261                 1          1          1     
6              480                 1          0          0     
7              256                 1          0          1     
8              537                 1          0          0     
9              501                 1          0          0     
10             472                 1          1          0     
11             498                 1          1          0     
12             447                 1          0          0     
13             432                 1          0          0     
14             413                 1          0          0     
15             305                 1          0          0     
16             85                  1          1          1     
17             373                 1          0          1     
18             378                 1          0          0     
19             459                 1          0          0     
20             397                 1          1          0     
21             264                 1          0          0     
22             78                  1          1          0     
23             264                 1          0          0     
24             181                 1          0          1     
25             220                 1          0          0     
26             432                 1          1          0     
27             199                 1          0          1     
28             325                 1          0          0     
29             643                 1          1          1     
30             23                  1          0          0     
31             414                 1          0          0     
32             256                 1          0          1     
33             426                 1          0          1     
34             78                  1          1          0     
35             56                  1          0          1     
36             346                 1          0          0     
37             403                 1          0          0     
38             234                 1          1          1     
39             215                 1          1          0     
40             89                  1          0          0     
41             374                 1          0          0     
42             287                 1          0          1     
43             351                 1          0          0     
44             148                 1          0          1     
45             518                 1          1          0     
46             403                 1          0          0     
47             424                 1          1          0     
48             491                 1          0          0     
49             501                 1          0          0     
50             73                  1          0          0     
51             500                 1          1          1     
52             26                  1          0          0     
53             560                 1          1          1     
54             370                 1          0          0     
55             215                 1          1          0     
56             50                  1          0          0     
57             521                 1          0          1     
58             168                 1          1          0     
59             394                 1          0          0     
60             224                 1          1          0     
61             568                 1          1          1     
62             92                  1          0          0     
63             141                 1          1          0     
64             565                 1          1          0     
65             460                 1          1          0     
66             305                 1          0          0     
67             638                 1          1          0     
68             237                 1          0          1     
69             643                 1          0          1     
70             549                 1          0          0     
71             551                 1          0          0     
72             498                 1          0          0     
73             550                 1          0          0     
74             138                 1          0          0     
75             361                 1          0          0     
76             106                 1          0          1     
77             98                  1          1          1     
78             392                 1          1          0     
79             236                 1          0          0     
80             284                 1          0          1     
81             64                  1          0          0     
82             297                 1          0          0     
83             109                 1          0          1     
84             550                 1          0          0     
85             357                 1          1          1     
86             439                 1          0          0     
87             105                 1          0          0     
88             574                 1          0          0     
89             639                 1          1          1     
90             63                  1          0          0     
91             297                 1          0          0     
92             238                 1          0          1     
93             260                 1          1          0     
94             214                 1          0          1     
95             568                 1          1          1     
96             562                 1          0          1     
97             458                 1          0          1     
98             165                 1          0          1     
99             27                  1          1          1     
100            320                 1          1          1     
101            639                 1          0          1     
102            268                 1          0          0     
103            170                 1          1          0     
104            592                 1          1          0     
105            572                 1          0          0     
106            66                  1          0          0     
107            221                 1          1          1     
108            617                 1          0          1     
109            114                 1          0          0     
110            639                 1          0          1     
111            609                 1          0          1     
112            443                 1          0          0     
113            544                 1          0          1     
114            585                 1          0          0     
115            234                 1          0          1     
Prediction accuracy  = 69 out of 116 (59.48%)
--- Session ended : 2021-08-24-181434
