--- Session started : 2021-08-24-181442
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              462                 1          1          0     
1              504                 1          1          1     
2              640                 1          0          1     
3              651                 1          0          0     
4              170                 1          1          0     
5              133                 1          0          0     
6              570                 1          0          0     
7              259                 1          0          1     
8              144                 1          0          0     
9              287                 1          0          0     
10             185                 1          0          1     
11             503                 1          0          0     
12             500                 1          1          0     
13             333                 1          0          0     
14             597                 1          1          0     
15             255                 1          0          0     
16             153                 1          1          0     
17             509                 1          0          0     
18             516                 1          0          0     
19             21                  1          1          1     
20             645                 1          1          1     
21             646                 1          0          0     
22             47                  1          1          0     
23             131                 1          1          0     
24             132                 1          0          0     
25             302                 1          0          1     
26             439                 1          1          0     
27             366                 1          0          0     
28             612                 1          0          0     
29             136                 1          0          0     
30             105                 1          0          0     
31             61                  1          0          0     
32             83                  1          0          0     
33             621                 1          0          0     
34             138                 1          1          0     
35             101                 1          0          0     
36             501                 1          0          0     
37             341                 1          0          0     
38             199                 1          1          0     
39             563                 1          1          0     
40             490                 1          0          0     
41             97                  1          0          0     
42             119                 1          1          0     
43             134                 1          0          0     
44             482                 1          1          1     
45             12                  1          1          1     
46             557                 1          1          1     
47             640                 1          0          1     
48             625                 1          0          0     
49             212                 1          1          0     
50             255                 1          1          0     
51             496                 1          1          1     
52             502                 1          0          0     
53             166                 1          0          1     
54             421                 1          0          1     
55             557                 1          0          1     
56             333                 1          0          0     
57             553                 1          0          1     
58             630                 1          0          0     
59             479                 1          0          0     
60             220                 1          1          1     
61             83                  1          1          0     
62             547                 1          0          0     
63             173                 1          0          1     
64             51                  1          1          0     
65             229                 1          0          0     
66             576                 1          1          0     
67             516                 1          1          0     
68             285                 1          0          0     
69             33                  1          0          1     
70             67                  1          1          0     
71             452                 1          0          1     
72             325                 1          1          0     
73             74                  1          0          0     
74             544                 1          0          0     
75             641                 1          1          1     
76             352                 1          0          0     
77             510                 1          0          0     
78             522                 1          0          0     
79             113                 1          1          1     
80             398                 1          0          0     
81             343                 1          0          1     
82             106                 1          0          1     
83             355                 1          1          0     
84             221                 1          1          0     
85             503                 1          0          0     
86             87                  1          1          1     
87             189                 1          1          0     
88             542                 1          0          1     
89             269                 1          0          1     
90             324                 1          0          0     
91             76                  1          0          0     
92             618                 1          0          1     
93             398                 1          0          0     
94             461                 1          0          0     
95             392                 1          0          0     
96             173                 1          0          1     
97             322                 1          1          0     
98             340                 1          1          1     
99             588                 1          1          0     
100            438                 1          0          0     
101            251                 1          1          1     
102            376                 1          0          0     
103            565                 1          0          0     
104            250                 1          1          1     
105            89                  1          0          0     
106            67                 0.9         0          0     
107            316                 1          0          0     
108            42                  1          0          0     
109            318                 1          0          0     
110            456                 1          0          0     
111            529                 1          0          0     
112            298                 1          0          1     
113            544                 1          0          0     
114            607                 1          0          0     
115            88                  1          1          0     
Prediction accuracy  = 71 out of 116 (61.21%)
--- Session ended : 2021-08-24-181442
