--- Session started : 2021-08-15-135719
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              167                 1          1          1     
1              601                 1          0          0     
2              361                 1          0          0     
3              151                 1          0          0     
4              430                 1          1          1     
5              176                 1          1          1     
6              109                 1          1          1     
7              55                  1          1          1     
8              642                 1          1          0     
9              260                 1          0          0     
10             585                 1          0          1     
11             647                 1          0          0     
12             286                 1          1          1     
13             600                 1          1          1     
14             641                 1          0          1     
15             300                 1          0          0     
16             476                 1          1          1     
17             329                 1          1          1     
18             127                 1          1          1     
19             332                 1          1          1     
20             564                 1          0          0     
21             152                 1          0          0     
22             415                 1          0          0     
23             431                 1          0          0     
24             563                 1          0          0     
25             448                 1          0          0     
26             42                  1          0          0     
27             44                  1          0          0     
28             375                 1          0          0     
29             315                 1          0          0     
30             454                 1          0          0     
31             284                 1          1          1     
32             84                  1          0          0     
33             137                 1          0          0     
34             335                 1          1          1     
35             225                 1          0          0     
36             479                 1          1          1     
37             595                 1          0          0     
38             263                 1          0          0     
39             643                 1          0          1     
40             480                 1          0          0     
41             640                 1          0          0     
42             273                 1          0          0     
43             316                 1          0          0     
44             15                  1          1          1     
45             262                 1          1          1     
46             149                 1          0          0     
47             262                 1          1          1     
48             112                 1          0          0     
49             107                 1          1          1     
50             261                 1          0          0     
51             64                  1          1          1     
52             526                 1          1          1     
53             607                 1          0          0     
54             70                  1          0          0     
55             47                  1          0          0     
56             270                 1          0          1     
57             128                 1          0          0     
58             128                 1          0          0     
59             109                 1          1          1     
60             347                 1          0          0     
61             499                 1          0          0     
62             401                 1          0          0     
63             166                 1          0          0     
64             125                 1          0          0     
65             479                 1          1          1     
66             270                 1          1          1     
67             505                 1          0          0     
68             486                 1          0          0     
69             33                  1          0          0     
70             173                 1          0          0     
71             359                 1          0          0     
72             129                 1          1          1     
73             483                 1          1          0     
74             374                 1          0          0     
75             319                 1          1          1     
76             488                 1          1          1     
77             541                 1          0          0     
78             477                 1          0          0     
79             476                 1          1          1     
80             354                 1          0          0     
81             257                 1          0          0     
82             164                 1          1          1     
83             310                 1          0          0     
84             53                  1          0          0     
85             288                 1          1          1     
86             618                 1          0          0     
87             284                 1          1          1     
88             108                 1          0          0     
89             33                  1          0          0     
90             44                  1          0          0     
91             42                  1          0          0     
92             499                 1          1          0     
93             293                 1          1          1     
94             185                 1          1          1     
95             110                 1          0          1     
96             216                 1          0          1     
97             388                 1          1          0     
98             245                 1          0          0     
99             263                 1          0          0     
100            516                 1          0          0     
101            242                 1          0          0     
102            151                 1          0          0     
103            376                 1          0          0     
104            254                 1          1          1     
105            351                 1          1          0     
106            533                 1          0          0     
107            299                 1          1          1     
108            59                  1          0          0     
109            370                 1          0          0     
110            570                 1          0          0     
111            248                 1          0          0     
112            416                 1          0          0     
113            392                 1          0          0     
114            476                 1          1          1     
115            608                 1          0          0     
Prediction accuracy  = 105 out of 116 (90.52%)
--- Session ended : 2021-08-15-135719
