--- Session started : 2021-08-15-150632
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              414                 1          1          0     
1              260                 1          1          1     
2              21                  1          1          1     
3              64                  1          0          1     
4              365                 1          0          0     
5              619                 1          1          1     
6              203                 1          1          1     
7              78                  1          1          1     
8              357                 1          0          0     
9              294                 1          0          0     
10             642                 1          0          1     
11             21                  1          1          1     
12             586                 1          1          1     
13             489                 1          0          0     
14             198                 1          0          0     
15             607                 1          0          0     
16             512                 1          0          0     
17             409                 1          0          0     
18             101                 1          0          0     
19             203                 1          0          1     
20             520                 1          0          0     
21             163                 1          0          0     
22             544                 1          0          0     
23             379                 1          0          0     
24             87                  1          0          1     
25             597                 1          0          0     
26             290                 1          0          0     
27             346                 1          0          0     
28             235                 1          1          1     
29             23                  1          0          0     
30             512                 1          0          0     
31             408                 1          1          1     
32             47                  1          0          0     
33             617                 1          1          0     
34             107                 1          1          0     
35             28                  1          0          0     
36             163                 1          0          0     
37             311                 1          1          1     
38             163                 1          0          0     
39             263                 1          0          0     
40             223                 1          1          1     
41             560                 1          0          0     
42             544                 1          0          0     
43             212                 1          0          0     
44             594                 1          0          0     
45             683                 1          0          0     
46             473                 1          0          0     
47             340                 1          1          1     
48             626                 1          0          0     
49             130                 1          1          1     
50             148                 1          0          0     
51             87                  1          1          1     
52             565                 1          1          1     
53             241                 1          0          0     
54             386                 1          0          0     
55             577                 1          0          0     
56             182                 1          1          1     
57             390                 1          0          0     
58             260                 1          1          1     
59             412                 1          0          0     
60             491                 1          0          0     
61             596                 1          0          0     
62             178                 1          1          1     
63             48                  1          0          0     
64             181                 1          0          0     
65             259                 1          0          0     
66             70                  1          0          0     
67             163                 1          0          0     
68             220                 1          0          0     
69             75                  1          1          0     
70             96                  1          0          0     
71             191                 1          0          0     
72             521                 1          1          1     
73             679                 1          0          0     
74             384                 1          0          0     
75             649                 1          0          0     
76             124                 1          0          0     
Prediction accuracy  = 69 out of 77 (89.61%)
--- Session ended : 2021-08-15-150632
