--- Session started : 2021-08-24-180543
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              68                  1          0          0     
1              317                 1          0          1     
2              196                 1          0          1     
3              228                 1          0          1     
4              454                 1          1          0     
5              485                 1          0          1     
6              72                  1          1          0     
7              229                 1          1          0     
8              222                 1          0          0     
9              361                 1          0          0     
10             680                 1          1          1     
11             81                  1          1          0     
12             360                 1          0          1     
13             491                 1          0          1     
14             227                 1          0          1     
15             344                 1          0          0     
16             96                  1          0          0     
17             584                 1          1          0     
18             351                 1          0          1     
19             280                 1          0          0     
20             313                 1          0          0     
21             628                 1          0          0     
22             487                 1          0          1     
23             163                 1          1          1     
24             513                 1          0          0     
25             649                 1          0          0     
26             458                 1          0          1     
27             619                 1          1          0     
28             102                 1          0          0     
29             205                 1          0          0     
30             180                 1          0          1     
31             434                 1          1          0     
32             99                  1          0          1     
33             133                 1          0          0     
34             258                 1          0          1     
35             157                 1          1          0     
36             53                  1          1          0     
37             326                 1          0          1     
38             305                 1          0          1     
39             675                 1          1          0     
40             577                 1          1          0     
41             498                 1          0          0     
42             682                 1          0          1     
43             613                 1          1          0     
44             67                  1          0          0     
45             477                 1          0          0     
46             60                  1          0          0     
47             91                  1          1          1     
48             399                 1          1          1     
49             628                 1          0          0     
50             63                  1          0          1     
51             681                 1          0          0     
52             13                  1          1          1     
53             456                 1          0          0     
54             566                 1          0          0     
55             114                 1          0          1     
56             293                 1          0          0     
57             628                 1          1          0     
58             169                 1          1          1     
59             83                  1          0          0     
60             229                 1          1          0     
61             334                 1          0          0     
62             417                 1          0          0     
63             251                 1          1          1     
64             541                 1          0          0     
65             648                 1          0          0     
66             81                  1          0          0     
67             439                 1          1          1     
68             239                 1          1          1     
69             182                 1          0          0     
70             68                  1          0          0     
71             29                  1          0          0     
72             397                 1          0          0     
73             360                 1          1          1     
74             559                 1          0          0     
75             243                 1          1          0     
76             137                 1          1          0     
Prediction accuracy  = 43 out of 77 (55.84%)
--- Session ended : 2021-08-24-180543
