--- Session started : 2021-08-15-150646
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              415                 1          0          0     
1              425                 1          1          1     
2              430                 1          0          0     
3              69                  1          0          0     
4              451                 1          0          0     
5              521                 1          0          1     
6              634                 1          1          0     
7              105                 1          0          0     
8              634                 1          1          0     
9              299                 1          0          0     
10             576                 1          1          0     
11             127                 1          0          0     
12             561                 1          1          1     
13             277                 1          1          0     
14             148                 1          0          0     
15             152                 1          0          0     
16             530                 1          0          0     
17             517                 1          0          0     
18             531                 1          0          0     
19             76                  1          0          0     
20             493                 1          0          0     
21             526                 1          1          1     
22             464                 1          1          1     
23             35                  1          0          0     
24             539                 1          0          0     
25             580                 1          0          0     
26             285                 1          0          0     
27             344                 1          0          0     
28             308                 1          0          0     
29             379                 1          0          0     
30             639                 1          1          1     
31             143                 1          1          1     
32             42                  1          0          0     
33             512                 1          0          0     
34             638                 1          1          1     
35             18                  1          1          1     
36             156                 1          0          0     
37             213                 1          0          0     
38             282                 1          1          1     
39             633                 1          0          0     
40             358                 1          1          1     
41             443                 1          0          0     
42             422                 1          0          0     
43             520                 1          0          0     
44             334                 1          0          0     
45             322                 1          1          1     
46             243                 1          0          0     
47             542                 1          1          1     
48             393                 1          0          0     
49             303                 1          0          0     
50             462                 1          1          1     
51             487                 1          0          0     
52             587                 1          1          1     
53             600                 1          0          0     
54             292                 1          1          1     
55             285                 1          0          0     
56             414                 1          0          0     
57             596                 1          0          0     
58             386                 1          0          0     
59             285                 1          1          0     
60             290                 1          0          0     
61             443                 1          0          0     
62             479                 1          0          0     
63             624                 1          1          1     
64             626                 1          0          0     
65             275                 1          0          0     
66             73                  1          0          0     
67             467                 1          0          0     
68             147                 1          0          0     
69             658                 1          1          0     
70             125                 1          0          0     
71             218                 1          1          0     
72             464                 1          1          1     
73             297                 1          0          0     
74             86                  1          0          0     
75             609                 1          0          0     
76             617                 1          1          0     
Prediction accuracy  = 68 out of 77 (88.31%)
--- Session ended : 2021-08-15-150646
