--- Session started : 2021-08-15-130318
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              214                 1          0          1     
1              214                 1          0          1     
2              371                 1          1          1     
3              100                 1          1          1     
4              641                 1          0          0     
5              273                 1          0          0     
6              321                 1          0          0     
7              617                 1          0          0     
8              232                 1          1          1     
9              163                 1          0          0     
10             109                 1          1          1     
11             564                 1          0          0     
12             313                 1          0          0     
13             517                 1          0          0     
14             373                 1          0          0     
15             572                 1          0          0     
16             14                  1          1          0     
17             151                 1          0          0     
18             521                 1          0          1     
19             332                 1          1          1     
20             680                 1          1          1     
21             625                 1          1          1     
22             26                  1          1          1     
23             495                 1          0          0     
24             485                 1          0          0     
25             351                 1          0          0     
26             281                 1          0          0     
27             376                 1          0          0     
28             624                 1          0          1     
29             198                 1          0          0     
30             120                 1          1          1     
31             487                 1          0          0     
32             517                 1          0          0     
33             260                 1          1          1     
34             37                  1          1          0     
35             515                 1          1          1     
36             74                  1          0          0     
37             410                 1          0          0     
38             187                 1          1          1     
39             12                  1          1          1     
40             118                 1          1          1     
41             355                 1          0          0     
42             479                 1          1          0     
43             542                 1          1          1     
44             219                 1          1          1     
45             283                 1          1          1     
46             572                 1          0          0     
47             260                 1          1          1     
48             624                 1          1          1     
49             349                 1          0          0     
50             477                 1          0          0     
51             66                  1          0          0     
52             323                 1          1          1     
53             217                 1          0          0     
54             305                 1          0          0     
55             90                  1          0          0     
56             398                 1          0          0     
57             172                 1          0          0     
58             390                 1          1          0     
59             438                 1          1          1     
60             405                 1          0          0     
61             576                 1          1          0     
62             617                 1          0          0     
63             545                 1          0          0     
64             608                 1          0          0     
65             578                 1          1          1     
66             503                 1          1          1     
67             223                 1          0          1     
68             114                 1          0          0     
69             512                 1          0          0     
70             549                 1          0          0     
71             528                 1          0          0     
72             100                 1          1          1     
73             124                 1          0          0     
74             128                 1          0          0     
75             587                 1          1          1     
76             451                 1          0          0     
Prediction accuracy  = 67 out of 77 (87.01%)
--- Session ended : 2021-08-15-130318
