--- Session started : 2021-08-19-161558
Algorithm being used is 'None'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              245                 1          0          0     
1              144                 1          0          0     
2              375                 1          0          0     
3              302                 1          1          0     
4              636                 1          0          0     
5              293                 1          1          0     
6              560                 1          0          0     
7              440                 1          0          0     
8              252                 1          0          0     
9              516                 1          0          0     
10             261                 1          0          1     
11             25                  1          1          1     
12             285                 1          0          0     
13             137                 1          1          0     
14             467                 1          0          0     
15             79                  1          0          0     
16             576                 1          0          0     
17             148                 1          1          1     
18             508                 1          0          0     
19             588                 1          1          0     
20             613                 1          0          1     
21             85                  1          0          0     
22             26                  1          0          0     
23             624                 1          0          0     
24             207                 1          0          1     
25             407                 1          0          1     
26             1                   1          0          0     
27             50                  1          1          0     
28             78                  1          0          0     
29             604                 1          1          0     
30             304                 1          0          1     
31             123                 1          0          0     
32             413                 1          0          0     
33             655                 1          0          0     
34             180                 1          1          0     
35             548                 1          0          0     
36             351                 1          0          1     
37             657                 1          0          0     
38             417                 1          0          0     
39             533                 1          0          0     
40             361                 1          0          1     
41             288                 1          1          1     
42             224                 1          0          0     
43             98                  1          0          0     
44             161                 1          0          0     
45             119                 1          1          1     
46             341                 1          0          0     
47             599                 1          0          0     
48             530                 1          1          1     
49             506                 1          1          1     
50             350                 1          0          1     
51             106                 1          1          1     
52             209                 1          0          0     
53             655                 1          0          0     
54             276                 1          1          1     
55             107                 1          1          1     
56             679                 1          1          1     
57             268                 1          1          1     
58             338                 1          0          0     
59             200                 1          0          0     
60             348                 1          0          0     
61             39                  1          1          0     
62             603                 1          1          0     
63             607                 1          0          0     
64             688                 1          0          0     
65             436                 1          0          0     
66             679                 1          0          1     
67             421                 1          1          0     
68             6                   1          0          1     
69             611                 1          0          0     
70             540                 1          1          1     
71             616                 1          1          0     
72             197                 1          1          1     
73             446                 1          0          1     
74             335                 1          0          1     
75             151                 1          0          0     
76             265                 1          1          0     
Prediction accuracy  = 53 out of 77 (68.83%)
--- Session ended : 2021-08-19-161558
