--- Session started : 2021-08-20-140052
Algorithm being used is 'Remove incomplete Records'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              179                 1          0          0     
1              179                 1          0          0     
2              179                 1          0          0     
3              32                  1          0          0     
4              139                 1          0          0     
5              179                 1          0          0     
6              179                 1          1          0     
7              139                 1          1          0     
8              14                  1          0          0     
9              27                  1          1          0     
10             149                 1          0          0     
11             147                0.9         1          0     
12             179                 1          1          0     
13             34                  1          0          0     
14             90                  1          1          0     
15             90                  1          0          0     
16             37                  1          0          0     
17             123                 1          0          0     
18             190                 1          0          0     
19             167                 1          1          0     
20             186                 1          0          0     
21             15                  1          0          1     
22             147                0.9         1          0     
23             9                   1          1          0     
24             147                0.9         0          0     
25             179                 1          1          0     
26             179                 1          0          0     
27             139                 1          0          0     
28             33                  1          1          0     
29             147                0.9         0          0     
30             115                 1          0          0     
31             181                 1          1          1     
32             75                 0.8         1          0     
33             152                 1          0          0     
34             17                  1          0          0     
35             179                 1          0          0     
36             31                  1          0          1     
37             179                 1          0          0     
38             167                 1          1          0     
39             179                 1          0          0     
40             171                 1          1          1     
41             70                  1          1          0     
42             139                 1          0          0     
43             9                   1          0          0     
44             163                 1          0          0     
45             139                 1          1          0     
46             179                 1          1          0     
47             9                   1          0          0     
48             38                  1          1          0     
49             9                  0.9         0          0     
50             155                 1          0          0     
51             179                 1          0          0     
52             24                  1          1          0     
53             183                 1          0          1     
54             139                 1          0          0     
55             179                 1          1          0     
56             187                 1          0          1     
57             179                 1          0          0     
58             152                 1          0          0     
59             179                 1          0          0     
60             83                  1          0          1     
61             186                 1          0          0     
62             139                 1          0          0     
63             98                  1          0          0     
64             179                 1          0          0     
65             57                  1          1          0     
66             5                   1          0          0     
67             46                  1          1          1     
68             179                 1          0          0     
69             9                  0.9         0          0     
70             179                 1          1          0     
71             9                  0.9         0          0     
72             139                 1          0          0     
73             179                 1          1          0     
74             90                  1          1          0     
75             70                  1          0          0     
76             179                 1          1          0     
77             179                 1          0          0     
78             172                 1          0          0     
79             149                 1          1          0     
80             9                   1          0          0     
81             96                  1          0          0     
82             1                   1          0          1     
83             134                 1          0          0     
84             71                  1          0          0     
85             68                  1          1          0     
86             179                 1          0          0     
87             179                 1          0          0     
88             115                 1          0          0     
89             179                 1          0          0     
90             179                 1          1          0     
91             110                 1          0          0     
92             179                 1          0          0     
93             139                 1          0          0     
94             93                  1          1          0     
95             179                 1          0          0     
96             44                  1          0          1     
97             139                 1          0          0     
98             72                  1          0          1     
99             68                  1          1          0     
100            185                 1          0          0     
101            179                 1          0          0     
102            43                  1          0          0     
103            179                 1          1          0     
104            179                 1          0          0     
105            179                 1          0          0     
106            179                 1          1          0     
107            179                 1          0          0     
108            108                 1          1          1     
109            147                0.9         0          0     
110            56                  1          0          0     
111            5                   1          0          0     
112            130                 1          0          0     
113            138                 1          0          0     
114            139                 1          0          0     
115            139                 1          0          0     
116            100                 1          0          0     
117            100                 1          0          0     
118            1                   1          0          1     
119            187                 1          0          1     
120            181                 1          0          1     
121            179                 1          1          0     
122            75                 0.8         0          0     
123            87                  1          0          1     
124            179                 1          0          0     
125            10                  1          1          1     
126            179                 1          1          0     
127            124                 1          1          1     
128            179                 1          1          0     
129            9                   1          0          0     
130            129                 1          0          0     
131            82                  1          1          1     
132            51                  1          0          0     
133            58                  1          0          0     
134            182                 1          1          1     
135            130                 1          1          0     
136            179                 1          0          0     
137            147                0.9         0          0     
138            179                 1          0          0     
139            98                  1          0          0     
140            187                 1          1          1     
141            32                  1          0          0     
142            179                 1          0          0     
143            87                  1          1          1     
144            179                 1          0          0     
145            179                 1          0          0     
146            130                 1          0          0     
147            139                 1          0          0     
148            76                  1          0          0     
149            71                  1          0          0     
150            179                 1          0          0     
151            179                 1          0          0     
152            157                 1          1          0     
153            179                 1          0          0     
154            179                 1          1          0     
155            9                  0.9         0          0     
156            69                  1          0          1     
157            179                 1          0          0     
158            139                 1          0          0     
159            139                 1          0          0     
160            77                  1          0          1     
161            169                 1          0          0     
162            116                 1          0          0     
163            179                 1          0          0     
164            51                  1          1          0     
165            123                 1          0          0     
166            139                 1          0          0     
167            147                0.9         0          0     
168            186                 1          0          0     
169            179                 1          0          0     
170            153                 1          0          0     
171            26                  1          0          0     
172            85                  1          0          0     
173            91                  1          0          1     
174            179                 1          1          0     
175            32                  1          0          0     
176            179                 1          1          0     
177            179                 1          1          0     
178            77                  1          1          1     
179            139                 1          0          0     
180            190                 1          0          0     
181            139                 1          0          0     
182            50                  1          0          1     
183            125                 1          0          0     
184            121                 1          1          0     
185            139                 1          1          0     
186            161                 1          0          0     
187            60                  1          1          0     
188            179                 1          1          0     
189            179                 1          1          0     
190            123                 1          0          0     
191            82                  1          0          1     
192            38                  1          0          0     
193            179                 1          1          0     
194            75                 0.9         0          0     
195            179                 1          0          0     
196            187                 1          1          1     
197            179                 1          0          0     
198            40                  1          0          0     
199            179                 1          1          0     
200            155                 1          0          0     
201            147                0.9         0          0     
202            179                 1          0          0     
203            153                 1          0          0     
204            150                 1          0          0     
205            74                  1          1          1     
206            134                 1          0          0     
207            179                 1          0          0     
208            132                 1          1          1     
209            179                 1          0          0     
210            179                 1          0          0     
211            14                  1          0          0     
212            147                0.9         0          0     
213            179                 1          1          0     
214            147                0.9         0          0     
215            179                 1          0          0     
216            179                 1          0          0     
217            179                 1          1          0     
218            69                  1          0          1     
219            76                  1          0          0     
220            179                 1          0          0     
221            179                 1          0          0     
222            97                  1          0          0     
223            139                 1          1          0     
224            179                 1          0          0     
225            139                 1          0          0     
226            179                 1          0          0     
227            62                  1          0          1     
228            179                 1          1          0     
229            179                 1          1          0     
230            147                0.9         1          0     
231            147                0.9         1          0     
232            179                 1          0          0     
233            179                 1          0          0     
234            132                 1          0          1     
235            11                  1          1          0     
236            179                 1          1          0     
237            179                 1          1          0     
238            139                 1          0          0     
239            179                 1          0          0     
240            89                  1          1          1     
241            186                 1          0          0     
242            179                 1          1          0     
243            29                  1          0          1     
244            139                 1          0          0     
245            179                 1          0          0     
246            147                0.9         0          0     
247            169                 1          0          0     
248            179                 1          0          0     
249            113                 1          0          1     
250            179                 1          1          0     
251            179                 1          1          0     
252            179                 1          1          0     
253            161                 1          1          0     
254            39                  1          0          0     
255            189                 1          0          1     
256            179                 1          1          0     
257            179                 1          1          0     
258            158                 1          1          0     
259            179                 1          0          0     
260            179                 1          0          0     
261            179                 1          0          0     
262            81                  1          0          0     
263            90                  1          0          0     
264            36                  1          0          0     
265            137                 1          0          0     
266            179                 1          1          0     
267            53                  1          1          1     
268            179                 1          0          0     
269            9                  0.9         0          0     
270            37                  1          0          0     
271            179                 1          0          0     
272            35                  1          1          0     
273            179                 1          0          0     
274            40                  1          0          0     
275            139                 1          0          0     
276            179                 1          0          0     
277            82                  1          1          1     
278            147                0.9         0          0     
279            179                 1          0          0     
280            137                 1          0          0     
281            125                 1          0          0     
282            137                 1          0          0     
283            179                 1          1          0     
284            179                 1          1          0     
285            179                 1          0          0     
286            104                 1          0          0     
287            139                 1          0          0     
288            147                0.9         1          0     
289            179                 1          0          0     
290            139                 1          0          0     
291            57                  1          0          0     
292            179                 1          1          0     
293            179                 1          1          0     
294            139                 1          1          0     
295            66                  1          0          0     
296            158                 1          0          0     
297            179                 1          1          0     
298            176                 1          0          0     
299            179                 1          1          0     
300            161                 1          0          0     
301            139                 1          1          0     
302            103                 1          1          1     
303            178                 1          0          0     
304            179                 1          0          0     
305            16                  1          0          0     
306            179                 1          0          0     
307            179                 1          1          0     
308            179                 1          1          0     
309            139                 1          0          0     
310            127                 1          0          1     
311            179                 1          0          0     
312            125                 1          0          0     
313            9                   1          0          0     
314            139                 1          0          0     
315            179                 1          0          0     
316            79                  1          0          0     
317            147                0.9         1          0     
318            179                0.9         1          0     
319            147                0.9         0          0     
320            187                 1          0          1     
321            148                 1          1          1     
322            186                 1          0          0     
323            147                0.9         1          0     
324            103                 1          0          1     
