--- Session started : 2021-08-16-101339
Algorithm being used is 'Remove incomplete Records'

Test Record    Best Match     Similarity  Predicted   Calculated  
Number         Record         Measure     Outcome     Outcome     
0              245                0.9         1          0     
1              297                 1          1          0     
2              318                 1          0          0     
3              191                 1          0          0     
4              318                 1          0          0     
5              297                 1          1          0     
6              318                 1          1          0     
7              297                 1          0          0     
8              245                0.9         1          0     
9              124                 1          1          1     
10             28                  1          0          0     
11             297                 1          0          0     
12             229                 1          1          0     
13             285                 1          0          0     
14             311                 1          0          0     
15             237                 1          0          0     
16             297                 1          0          0     
17             260                 1          1          1     
18             268                 1          0          0     
19             91                  1          0          0     
20             297                 1          0          0     
21             297                 1          0          0     
22             126                 1          1          1     
23             318                 1          1          0     
24             87                  1          0          0     
25             172                 1          0          0     
26             2                   1          1          1     
27             80                  1          0          0     
28             297                 1          0          0     
29             27                  1          1          0     
30             198                 1          0          0     
31             66                  1          0          0     
32             318                 1          0          0     
33             255                 1          0          0     
34             122                 1          0          0     
35             158                 1          0          0     
36             101                 1          0          0     
37             232                 1          0          0     
38             318                 1          0          0     
Prediction accuracy  = 31 out of 39 (79.49%)
--- Session ended : 2021-08-16-101339
